OBJECTID,Tract_1,CIscore,HazScore,HealthScor,SVscore,CCVscore,Shape__Are,Shape__Len
2305,6037481713,18,5,4,4,5,678295.019531250000000,3817.487153245569971
2306,6037480500,7,1,2,1,3,3093132.714843750000000,8992.558941814779246
2307,6037408624,9,1,4,2,2,2008891.433593750000000,6747.263878763090361
2308,6037408706,9,2,3,3,1,1905575.757812500000000,6534.831736930220359
2309,6037128500,12,4,2,1,5,1433629.761718750000000,4874.594718507630205
2310,6037430803,5,1,1,1,2,3329844.972656250000000,8045.748685123119685
2311,6037400205,5,1,2,1,1,34667462.109375000000000,32549.325862893500016
2312,6037408303,11,2,5,2,2,2525104.113281250000000,9186.597317831630789
2313,6037408625,8,1,3,2,2,3126988.167968750000000,7538.893908555440248
2314,6037408627,6,1,2,2,1,4657482.234375000000000,11846.494314792800651
2315,6037404402,10,3,2,3,2,4923726.746093750000000,10298.242908709500625
2316,6037400402,7,2,2,1,2,6436412.031250000000000,14797.913879759600604
2317,6037401311,9,2,4,1,2,6279486.000000000000000,11572.042217514299409
2318,6037401902,11,2,4,1,4,3906697.324218750000000,9124.181223013229101
2319,6037401901,10,3,4,2,1,2516391.832031250000000,6830.868646568619624
2320,6037401800,10,1,5,1,3,8811555.570312500000000,12973.682265444100267
2321,6037401703,12,2,4,2,4,1697242.738281250000000,5805.433898533799947
2322,6037277000,7,1,4,1,1,3347502.289062500000000,8040.660852629560395
2323,6037277100,12,5,5,1,1,1801497.804687500000000,5771.674955323719587
2324,6037143500,7,1,3,1,2,1810104.085937500000000,6950.406844538760197
2325,6037143700,8,2,4,1,1,4957591.738281250000000,12809.738081005900312
2326,6037141600,5,1,2,1,1,5634879.347656250000000,13617.312529622999136
2327,6037143800,10,3,4,1,2,3813345.890625000000000,13234.764247622499170
2328,6037143902,6,1,3,1,1,3692777.812500000000000,12431.074263352100388
2329,6037143901,7,1,4,1,1,7747748.148437500000000,15310.421451694299321
2330,6037181500,8,3,2,1,2,1598046.882812500000000,6575.832644962189988
2331,6037181400,12,4,2,2,4,1273874.109375000000000,5303.873479899650192
2332,6037183620,13,3,3,3,4,752407.847656250000000,3480.823276276510114
2333,6037183300,15,5,3,3,4,794712.894531250000000,3781.806145031679989
2334,6037183510,13,4,3,3,3,723759.253906250000000,3839.874099760650097
2335,6037183610,14,3,3,4,4,551321.519531250000000,3616.260963155450099
2336,6037183520,14,4,3,3,4,624269.566406250000000,3381.535992449580135
2337,6037183810,18,5,3,5,5,666039.699218750000000,3774.080855774880092
2338,6037400602,13,4,3,2,4,2250564.253906250000000,8056.088922407569953
2339,6037430302,6,2,1,1,2,2837402.984375000000000,8660.625348630699591
2340,6037430723,10,1,2,2,5,710445.386718750000000,4760.545888258749983
2341,6037431100,14,5,2,3,4,4412788.695312500000000,9705.187476619070367
2342,6037533603,19,4,5,5,5,1183445.449218750000000,5970.437369961499826
2343,6037534101,17,5,5,5,2,743237.554687500000000,5343.149123841790242
